light grey                 	d3d3d3	211 211 211
gray83                     	d4d4d4	212 212 212
grey83                     	d4d4d4	212 212 212
gray84                     	d6d6d6	214 214 214
grey84                     	d6d6d6	214 214 214
thistle                    	d8bfd8	216 191 216
gray85                     	d9d9d9	217 217 217
grey85                     	d9d9d9	217 217 217
orchid                     	da70d6	218 112 214
goldenrod                  	daa520	218 165  32
PaleVioletRed              	db7093	219 112 147
pale violet red            	db7093	219 112 147
gray86                     	dbdbdb	219 219 219
grey86                     	dbdbdb	219 219 219
gainsboro                  	dcdcdc	220 220 220
plum                       	dda0dd	221 160 221
burlywood                  	deb887	222 184 135
gray87                     	dedede	222 222 222
grey87                     	dedede	222 222 222
MediumOrchid1              	e066ff	224 102 255
gray88                     	e0e0e0	224 224 224
grey88                     	e0e0e0	224 224 224
honeydew2                  	e0eee0	224 238 224
azure2                     	e0eeee	224 238 238
LightCyan                  	e0ffff	224 255 255
LightCyan1                 	e0ffff	224 255 255
light cyan                 	e0ffff	224 255 255
gray89                     	e3e3e3	227 227 227
grey89                     	e3e3e3	227 227 227
gray90                     	e5e5e5	229 229 229
grey90                     	e5e5e5	229 229 229
lavender                   	e6e6fa	230 230 250
gray91                     	e8e8e8	232 232 232
grey91                     	e8e8e8	232 232 232
DarkSalmon                 	e9967a	233 150 122
dark salmon                	e9967a	233 150 122
gray92                     	ebebeb	235 235 235
grey92                     	ebebeb	235 235 235
gray93                     	ededed	237 237 237
grey93                     	ededed	237 237 237
red2                       	ee0000	238   0   0
magenta2                   	ee00ee	238   0 238
DeepPink2                  	ee1289	238  18 137
firebrick2                 	ee2c2c	238  44  44
maroon2                    	ee30a7	238  48 167
VioletRed2                 	ee3a8c	238  58 140
brown2                     	ee3b3b	238  59  59
OrangeRed2                 	ee4000	238  64   0
tomato2                    	ee5c42	238  92  66
IndianRed2                 	ee6363	238  99  99
coral2                     	ee6a50	238 106  80
HotPink2                   	ee6aa7	238 106 167
DarkOrange2                	ee7600	238 118   0
chocolate2                 	ee7621	238 118  33
sienna2                    	ee7942	238 121  66
PaleVioletRed2             	ee799f	238 121 159
orchid2                    	ee7ae9	238 122 233
salmon2                    	ee8262	238 130  98
violet                     	ee82ee	238 130 238
LightSalmon2               	ee9572	238 149 114
orange2                    	ee9a00	238 154   0
tan2                       	ee9a49	238 154  73
LightPink2                 	eea2ad	238 162 173
pink2                      	eea9b8	238 169 184
DarkGoldenrod2             	eead0e	238 173  14
plum2                      	eeaeee	238 174 238
goldenrod2                 	eeb422	238 180  34
RosyBrown2                 	eeb4b4	238 180 180
burlywood2                 	eec591	238 197 145
gold2                      	eec900	238 201   0
PeachPuff2                 	eecbad	238 203 173
NavajoWhite2               	eecfa1	238 207 161
thistle2                   	eed2ee	238 210 238
bisque2                    	eed5b7	238 213 183
MistyRose2                 	eed5d2	238 213 210
wheat2                     	eed8ae	238 216 174
LightGoldenrod2            	eedc82	238 220 130
LightGoldenrod             	eedd82	238 221 130
light goldenrod            	eedd82	238 221 130
AntiqueWhite2              	eedfcc	238 223 204
LavenderBlush2             	eee0e5	238 224 229
seashell2                  	eee5de	238 229 222
khaki2                     	eee685	238 230 133
PaleGoldenrod              	eee8aa	238 232 170
pale goldenrod             	eee8aa	238 232 170
cornsilk2                  	eee8cd	238 232 205
LemonChiffon2              	eee9bf	238 233 191
snow2                      	eee9e9	238 233 233
yellow2                    	eeee00	238 238   0
LightYellow2               	eeeed1	238 238 209
ivory2                     	eeeee0	238 238 224
LightCoral                 	f08080	240 128 128
light coral                	f08080	240 128 128
khaki                      	f0e68c	240 230 140
gray94                     	f0f0f0	240 240 240
grey94                     	f0f0f0	240 240 240
AliceBlue                  	f0f8ff	240 248 255
alice blue                 	f0f8ff	240 248 255
honeydew                   	f0fff0	240 255 240
honeydew1                  	f0fff0	240 255 240
azure                      	f0ffff	240 255 255
azure1                     	f0ffff	240 255 255
gray95                     	f2f2f2	242 242 242
grey95                     	f2f2f2	242 242 242
SandyBrown                 	f4a460	244 164  96
sandy brown                	f4a460	244 164  96
wheat                      	f5deb3	245 222 179
beige                      	f5f5dc	245 245 220
WhiteSmoke                 	f5f5f5	245 245 245
gray96                     	f5f5f5	245 245 245
grey96                     	f5f5f5	245 245 245
white smoke                	f5f5f5	245 245 245
MintCream                  	f5fffa	245 255 250
mint cream                 	f5fffa	245 255 250
gray97                     	f7f7f7	247 247 247
grey97                     	f7f7f7	247 247 247
GhostWhite                 	f8f8ff	248 248 255
ghost white                	f8f8ff	248 248 255
salmon                     	fa8072	250 128 114
AntiqueWhite               	faebd7	250 235 215
antique white              	faebd7	250 235 215
