mocha                      	9d7651	157 118  81
sick green                 	9db92c	157 185  44
light grey blue            	9dbcd4	157 188 212
snot green                 	9dc100	157 193   0
bright yellow green        	9dff00	157 255   0
cranberry                  	9e003a	158   0  58
red violet                 	9e0168	158   1 104
brownish red               	9e3623	158  54  35
medium purple              	9e43a2	158  67 162
burnt red                  	9f2305	159  35   5
diarrhea                   	9f8303	159 131   3
mint                       	9ffeb0	159 254 176
deep magenta               	a0025c	160   2  92
barney purple              	a00498	160   4 152
brick                      	a03623	160  54  35
burnt umber                	a0450e	160  69  14
gross green                	a0bf16	160 191  22
light seafoam              	a0febf	160 254 191
russet                     	a13905	161  57   5
light maroon               	a24857	162  72  87
earth                      	a2653e	162 101  62
vomit                      	a2a415	162 164  21
pastel blue                	a2bffe	162 191 254
baby blue                  	a2cffe	162 207 254
ugly purple                	a442a0	164  66 160
heather                    	a484ac	164 132 172
light olive green          	a4be5c	164 190  92
pea                        	a4bf20	164 191  32
violet red                 	a50055	165   0  85
lightish purple            	a552e6	165  82 230
lighter purple             	a55af4	165  90 244
puce                       	a57e52	165 126  82
cement                     	a5a391	165 163 145
puke                       	a5a502	165 165   2
pale turquoise             	a5fbd5	165 251 213
soft purple                	a66fb5	166 111 181
coffee                     	a6814c	166 129  76
light moss green           	a6c875	166 200 117
light mint green           	a6fbb2	166 251 178
raw umber                  	a75e09	167  94   9
light seafoam green        	a7ffb5	167 255 181
rust                       	a83c09	168  60   9
light burgundy             	a8415b	168  65  91
bronze                     	a87900	168 121   0
wisteria                   	a87dc2	168 125 194
dark mustard               	a88905	168 137   5
dark sand                  	a88f59	168 143  89
greyish                    	a8a495	168 164 149
mustard green              	a8b504	168 181   4
electric lime              	a8ff04	168 255   4
darkish red                	a90308	169   3   8
sienna                     	a9561e	169  86  30
tan green                  	a9be70	169 190 112
spring green               	a9f971	169 249 113
electric purple            	aa23ff	170  35 255
rust red                   	aa2704	170  39   4
khaki                      	aaa662	170 166  98
lime                       	aaff32	170 255  50
rouge                      	ab1239	171  18  57
tan brown                  	ab7e4c	171 126  76
baby poo                   	ab9004	171 144   4
barney                     	ac1db8	172  29 184
cinnamon                   	ac4f06	172  79   6
leather                    	ac7434	172 116  52
mustard brown              	ac7e04	172 126   4
dusty lavender             	ac86a8	172 134 168
dark beige                 	ac9362	172 147  98
snot                       	acbb0d	172 187  13
light olive                	acbf69	172 191 105
light cyan                 	acfffc	172 255 252
vibrant purple             	ad03de	173   3 222
bright violet              	ad0afd	173  10 253
light brown                	ad8150	173 129  80
baby shit brown            	ad900d	173 144  13
stone                      	ada587	173 165 135
lemon green                	adf802	173 248   2
mauve                      	ae7181	174 113 129
yellowy brown              	ae8b0c	174 139  12
light lime                 	aefd6c	174 253 108
key lime                   	aeff6e	174 255 110
rusty red                  	af2f0d	175  47  13
caramel                    	af6f09	175 111   9
dark tan                   	af884a	175 136  74
bland                      	afa88b	175 168 139
raspberry                  	b00149	176   1  73
purplish red               	b0054b	176   5  75
burnt sienna               	b04e0f	176  78  15
yellowish green            	b0dd16	176 221  22
pastel green               	b0ff9d	176 255 157
orangey brown              	b16002	177  96   2
pinkish brown              	b17261	177 114  97
pale brown                 	b1916e	177 145 110
powder blue                	b1d1fc	177 209 252
pale olive green           	b1d27b	177 210 123
pale light green           	b1fc99	177 252 153
pale lime green            	b1ff65	177 255 101
orangish brown             	b25f03	178  95   3
umber                      	b26400	178 100   0
clay brown                 	b2713d	178 113  61
golden brown               	b27a01	178 122   1
brown yellow               	b29705	178 151   5
dust                       	b2996e	178 153 110
light pastel green         	b2fba5	178 251 165
light urple                	b36ff6	179 111 246
dark rose                  	b5485d	181  72  93
