18740	Coshocton, OH                  	µSA	39031: Coshocton County, OH
18820	Crawfordsville, IN             	µSA	18107: Montgomery County, IN
18860	Crescent City, CA              	µSA	06015: Del Norte County, CA
18900	Crossville, TN                 	µSA	47035: Cumberland County, TN
18940	Crowley, LA                    	µSA	22001: Acadia Parish, LA
18980	Cullman, AL                    	µSA	01043: Cullman County, AL
19020	Culpeper, VA                   	µSA	51047: Culpeper County, VA
19220	Danville, KY                   	µSA	21021: Boyle County, KY | 21137: Lincoln County, KY
19300	Daphne-Fairhope-Foley, AL      	µSA	01003: Baldwin County, AL
19540	Decatur, IN                    	µSA	18001: Adams County, IN
19580	Defiance, OH                   	µSA	39039: Defiance County, OH
19620	Del Rio, TX                    	µSA	48465: Val Verde County, TX
19700	Deming, NM                     	µSA	35029: Luna County, NM
19760	DeRidder, LA                   	µSA	22011: Beauregard Parish, LA
19860	Dickinson, ND                  	µSA	38007: Billings County, ND | 38089: Stark County, ND
19900	Dillon, SC                     	µSA	45033: Dillon County, SC
19940	Dixon, IL                      	µSA	17103: Lee County, IL
19980	Dodge City, KS                 	µSA	20057: Ford County, KS
20060	Douglas, GA                    	µSA	13003: Atkinson County, GA | 13069: Coffee County, GA
20140	Dublin, GA                     	µSA	13167: Johnson County, GA | 13175: Laurens County, GA
20180	DuBois, PA                     	µSA	42033: Clearfield County, PA
20300	Dumas, TX                      	µSA	48341: Moore County, TX
20340	Duncan, OK                     	µSA	40137: Stephens County, OK
20380	Dunn, NC                       	µSA	37085: Harnett County, NC
20420	Durango, CO                    	µSA	08067: La Plata County, CO
20460	Durant, OK                     	µSA	40013: Bryan County, OK
20540	Dyersburg, TN                  	µSA	47045: Dyer County, TN
20580	Eagle Pass, TX                 	µSA	48323: Maverick County, TX
20620	East Liverpool-Salem, OH       	µSA	39029: Columbiana County, OH
20660	Easton, MD                     	µSA	24041: Talbot County, MD
20700	East Stroudsburg, PA           	µSA	42089: Monroe County, PA
20780	Edwards, CO                    	µSA	08037: Eagle County, CO | 08065: Lake County, CO
20820	Effingham, IL                  	µSA	17049: Effingham County, IL
20900	El Campo, TX                   	µSA	48481: Wharton County, TX
20980	El Dorado, AR                  	µSA	05139: Union County, AR
21020	Elizabeth City, NC             	µSA	37029: Camden County, NC | 37139: Pasquotank County, NC | 37143: Perquimans County, NC
21120	Elk City, OK                   	µSA	40009: Beckham County, OK
21220	Elko, NV                       	µSA	32007: Elko County, NV | 32011: Eureka County, NV
21260	Ellensburg, WA                 	µSA	53037: Kittitas County, WA
21380	Emporia, KS                    	µSA	20017: Chase County, KS | 20111: Lyon County, KS
21420	Enid, OK                       	µSA	40047: Garfield County, OK
21460	Enterprise-Ozark, AL           	µSA	01031: Coffee County, AL | 01045: Dale County, AL
21540	Escanaba, MI                   	µSA	26041: Delta County, MI
21580	Espanola, NM                   	µSA	35039: Rio Arriba County, NM
21640	Eufaula, AL-GA                 	µSA	01005: Barbour County, AL | 13239: Quitman County, GA
21700	Eureka-Arcata-Fortuna, CA      	µSA	06023: Humboldt County, CA
21740	Evanston, WY                   	µSA	56041: Uinta County, WY
21860	Fairmont, MN                   	µSA	27091: Martin County, MN
21900	Fairmont, WV                   	µSA	54049: Marion County, WV
21980	Fallon, NV                     	µSA	32001: Churchill County, NV
22060	Faribault-Northfield, MN       	µSA	27131: Rice County, MN
22100	Farmington, MO                 	µSA	29187: St. Francois County, MO
22260	Fergus Falls, MN               	µSA	27111: Otter Tail County, MN
22280	Fernley, NV                    	µSA	32019: Lyon County, NV
22300	Findlay, OH                    	µSA	39063: Hancock County, OH
22340	Fitzgerald, GA                 	µSA	13017: Ben Hill County, GA | 13155: Irwin County, GA
22580	Forest City, NC                	µSA	37161: Rutherford County, NC
22620	Forrest City, AR               	µSA	05123: St. Francis County, AR
22700	Fort Dodge, IA                 	µSA	19187: Webster County, IA
22780	Fort Leonard Wood, MO          	µSA	29169: Pulaski County, MO
22800	Fort Madison-Keokuk, IA-MO     	µSA	19111: Lee County, IA | 29045: Clark County, MO
22820	Fort Morgan, CO                	µSA	08087: Morgan County, CO
22840	Fort Payne, AL                 	µSA	01049: DeKalb County, AL
22860	Fort Polk South, LA            	µSA	22115: Vernon Parish, LA
22980	Fort Valley, GA                	µSA	13225: Peach County, GA
23140	Frankfort, IN                  	µSA	18023: Clinton County, IN
23180	Frankfort, KY                  	µSA	21005: Anderson County, KY | 21073: Franklin County, KY
23240	Fredericksburg, TX             	µSA	48171: Gillespie County, TX
23300	Freeport, IL                   	µSA	17177: Stephenson County, IL
23340	Fremont, NE                    	µSA	31053: Dodge County, NE
23380	Fremont, OH                    	µSA	39143: Sandusky County, OH
23500	Gaffney, SC                    	µSA	45021: Cherokee County, SC
23620	Gainesville, TX                	µSA	48097: Cooke County, TX
23660	Galesburg, IL                  	µSA	17095: Knox County, IL | 17187: Warren County, IL
23700	Gallup, NM                     	µSA	35031: McKinley County, NM
23780	Garden City, KS                	µSA	20055: Finney County, KS
23820	Gardnerville Ranchos, NV       	µSA	32005: Douglas County, NV
23860	Georgetown, SC                 	µSA	45043: Georgetown County, SC
23900	Gettysburg, PA                 	µSA	42001: Adams County, PA
23940	Gillette, WY                   	µSA	56005: Campbell County, WY
23980	Glasgow, KY                    	µSA	21009: Barren County, KY | 21169: Metcalfe County, KY
24100	Gloversville, NY               	µSA	36035: Fulton County, NY
24180	Granbury, TX                   	µSA	48221: Hood County, TX | 48425: Somervell County, TX
24260	Grand Island, NE               	µSA	31079: Hall County, NE | 31093: Howard County, NE | 31121: Merrick County, NE
24380	Grants, NM                     	µSA	35006: Cibola County, NM
24420	Grants Pass, OR                	µSA	41033: Josephine County, OR
24460	Great Bend, KS                 	µSA	20009: Barton County, KS
24620	Greeneville, TN                	µSA	47059: Greene County, TN
24700	Greensburg, IN                 	µSA	18031: Decatur County, IN
24740	Greenville, MS                 	µSA	28151: Washington County, MS
24820	Greenville, OH                 	µSA	39037: Darke County, OH
24900	Greenwood, MS                  	µSA	28015: Carroll County, MS | 28083: Leflore County, MS
24940	Greenwood, SC                  	µSA	45047: Greenwood County, SC
24980	Grenada, MS                    	µSA	28043: Grenada County, MS
25100	Guymon, OK                     	µSA	40139: Texas County, OK
25220	Hammond, LA                    	µSA	22105: Tangipahoa Parish, LA
25300	Hannibal, MO                   	µSA	29127: Marion County, MO | 29173: Ralls County, MO
25340	Harriman, TN                   	µSA	47145: Roane County, TN
25380	Harrisburg, IL                 	µSA	17165: Saline County, IL
25460	Harrison, AR                   	µSA	05009: Boone County, AR | 05101: Newton County, AR
25580	Hastings, NE                   	µSA	31001: Adams County, NE | 31035: Clay County, NE
25660	Havre, MT                      	µSA	30041: Hill County, MT
25700	Hays, KS                       	µSA	20051: Ellis County, KS
25720	Heber, UT                      	µSA	49051: Wasatch County, UT
25740	Helena, MT                     	µSA	30043: Jefferson County, MT | 30049: Lewis and Clark County, MT
25760	Helena-West Helena, AR         	µSA	05107: Phillips County, AR
25780	Henderson, NC                  	µSA	37181: Vance County, NC
25820	Hereford, TX                   	µSA	48117: Deaf Smith County, TX
25900	Hilo, HI                       	µSA	15001: Hawaii County, HI
25940	Hilton Head Island-Beaufort, SC	µSA	45013: Beaufort County, SC | 45053: Jasper County, SC
26020	Hobbs, NM                      	µSA	35025: Lea County, NM
26140	Homosassa Springs, FL          	µSA	12017: Citrus County, FL
26220	Hood River, OR                 	µSA	41027: Hood River County, OR
26260	Hope, AR                       	µSA	05057: Hempstead County, AR | 05099: Nevada County, AR
26340	Houghton, MI                   	µSA	26061: Houghton County, MI | 26083: Keweenaw County, MI
26460	Hudson, NY                     	µSA	36021: Columbia County, NY
26480	Humboldt, TN                   	µSA	47053: Gibson County, TN
26500	Huntingdon, PA                 	µSA	42061: Huntingdon County, PA
26540	Huntington, IN                 	µSA	18069: Huntington County, IN
26660	Huntsville, TX                 	µSA	48471: Walker County, TX
26700	Huron, SD                      	µSA	46005: Beadle County, SD
26740	Hutchinson, KS                 	µSA	20155: Reno County, KS
26780	Hutchinson, MN                 	µSA	27085: McLeod County, MN
26860	Indiana, PA                    	µSA	42063: Indiana County, PA
26940	Indianola, MS                  	µSA	28133: Sunflower County, MS
27020	Iron Mountain, MI-WI           	µSA	26043: Dickinson County, MI | 55037: Florence County, WI
27220	Jackson, WY-ID                 	µSA	16081: Teton County, ID | 56039: Teton County, WY
27300	Jacksonville, IL               	µSA	17137: Morgan County, IL | 17171: Scott County, IL
27380	Jacksonville, TX               	µSA	48073: Cherokee County, TX
27420	Jamestown, ND                  	µSA	38093: Stutsman County, ND
27460	Jamestown-Dunkirk-Fredonia, NY 	µSA	36013: Chautauqua County, NY
27540	Jasper, IN                     	µSA	18037: Dubois County, IN | 18125: Pike County, IN
27580	Jayuya, PR                     	µSA	72073: Jayuya Municipio, PR
27660	Jennings, LA                   	µSA	22053: Jefferson Davis Parish, LA
27700	Jesup, GA                      	µSA	13305: Wayne County, GA
27940	Juneau, AK                     	µSA	02110: Juneau City and Borough, AK
27980	Kahului-Wailuku, HI            	µSA	15009: Maui County, HI
28060	Kalispell, MT                  	µSA	30029: Flathead County, MT
28180	Kapaa, HI                      	µSA	15007: Kauai County, HI
28260	Kearney, NE                    	µSA	31019: Buffalo County, NE | 31099: Kearney County, NE
28300	Keene, NH                      	µSA	33005: Cheshire County, NH
28340	Kendallville, IN               	µSA	18113: Noble County, IN
28380	Kennett, MO                    	µSA	29069: Dunklin County, MO
28500	Kerrville, TX                  	µSA	48265: Kerr County, TX
28540	Ketchikan, AK                  	µSA	02130: Ketchikan Gateway Borough, AK
28580	Key West, FL                   	µSA	12087: Monroe County, FL
28620	Kill Devil Hills, NC           	µSA	37055: Dare County, NC
28780	Kingsville, TX                 	µSA	48261: Kenedy County, TX | 48273: Kleberg County, TX
28820	Kinston, NC                    	µSA	37107: Lenoir County, NC
28860	Kirksville, MO                 	µSA	29001: Adair County, MO | 29197: Schuyler County, MO
28900	Klamath Falls, OR              	µSA	41035: Klamath County, OR
28980	Kodiak, AK                     	µSA	02150: Kodiak Island Borough, AK
29060	Laconia, NH                    	µSA	33001: Belknap County, NH
29220	La Follette, TN                	µSA	47013: Campbell County, TN
29260	La Grande, OR                  	µSA	41061: Union County, OR
29300	LaGrange, GA                   	µSA	13285: Troup County, GA
29380	Lake City, FL                  	µSA	12023: Columbia County, FL
29500	Lamesa, TX                     	µSA	48115: Dawson County, TX
29580	Lancaster, SC                  	µSA	45057: Lancaster County, SC
29660	Laramie, WY                    	µSA	56001: Albany County, WY
29780	Las Vegas, NM                  	µSA	35047: San Miguel County, NM
29860	Laurel, MS                     	µSA	28061: Jasper County, MS | 28067: Jones County, MS
29900	Laurinburg, NC                 	µSA	37165: Scotland County, NC
29980	Lawrenceburg, TN               	µSA	47099: Lawrence County, TN
30060	Lebanon, MO                    	µSA	29105: Laclede County, MO
30100	Lebanon, NH-VT                 	µSA	33009: Grafton County, NH | 50017: Orange County, VT | 50027: Windsor County, VT
30220	Levelland, TX                  	µSA	48219: Hockley County, TX
30260	Lewisburg, PA                  	µSA	42119: Union County, PA
30280	Lewisburg, TN                  	µSA	47117: Marshall County, TN
30380	Lewistown, PA                  	µSA	42087: Mifflin County, PA
30420	Lexington, NE                  	µSA	31047: Dawson County, NE | 31073: Gosper County, NE
30500	Lexington Park, MD             	µSA	24037: St. Mary's County, MD
30580	Liberal, KS                    	µSA	20175: Seward County, KS
30660	Lincoln, IL                    	µSA	17107: Logan County, IL
30740	Lincolnton, NC                 	µSA	37109: Lincoln County, NC
30820	Lock Haven, PA                 	µSA	42035: Clinton County, PA
30900	Logansport, IN                 	µSA	18017: Cass County, IN
30940	London, KY                     	µSA	21125: Laurel County, KY
31060	Los Alamos, NM                 	µSA	35028: Los Alamos County, NM
31260	Lufkin, TX                     	µSA	48005: Angelina County, TX
31300	Lumberton, NC                  	µSA	37155: Robeson County, NC
31380	Macomb, IL                     	µSA	17109: McDonough County, IL
31500	Madison, IN                    	µSA	18077: Jefferson County, IN
31580	Madisonville, KY               	µSA	21107: Hopkins County, KY
31620	Magnolia, AR                   	µSA	05027: Columbia County, AR
31660	Malone, NY                     	µSA	36033: Franklin County, NY
31820	Manitowoc, WI                  	µSA	55071: Manitowoc County, WI
31920	Marble Falls, TX               	µSA	48053: Burnet County, TX
31940	Marinette, WI-MI               	µSA	26109: Menominee County, MI | 55075: Marinette County, WI
31980	Marion, IN                     	µSA	18053: Grant County, IN
32020	Marion, OH                     	µSA	39101: Marion County, OH
32060	Marion-Herrin, IL              	µSA	17199: Williamson County, IL
32100	Marquette, MI                  	µSA	26103: Marquette County, MI
32140	Marshall, MN                   	µSA	27083: Lyon County, MN
32180	Marshall, MO                   	µSA	29195: Saline County, MO
32220	Marshall, TX                   	µSA	48203: Harrison County, TX
32260	Marshalltown, IA               	µSA	19127: Marshall County, IA
32270	Marshfield-Wisconsin Rapids, WI	µSA	55141: Wood County, WI
32280	Martin, TN                     	µSA	47183: Weakley County, TN
32300	Martinsville, VA               	µSA	51089: Henry County, VA | 51690: Martinsville city, VA
32340	Maryville, MO                  	µSA	29147: Nodaway County, MO
32380	Mason City, IA                 	µSA	19033: Cerro Gordo County, IA | 19195: Worth County, IA
32460	Mayfield, KY                   	µSA	21083: Graves County, KY
32500	Maysville, KY                  	µSA	21135: Lewis County, KY | 21161: Mason County, KY
32540	McAlester, OK                  	µSA	40121: Pittsburg County, OK
32620	McComb, MS                     	µSA	28005: Amite County, MS | 28113: Pike County, MS
32660	McMinnville, TN                	µSA	47177: Warren County, TN
32700	McPherson, KS                  	µSA	20113: McPherson County, KS
32740	Meadville, PA                  	µSA	42039: Crawford County, PA
32860	Menomonie, WI                  	µSA	55033: Dunn County, WI
32940	Meridian, MS                   	µSA	28023: Clarke County, MS | 28069: Kemper County, MS | 28075: Lauderdale County, MS
32980	Merrill, WI                    	µSA	55069: Lincoln County, WI
33020	Mexico, MO                     	µSA	29007: Audrain County, MO
33060	Miami, OK                      	µSA	40115: Ottawa County, OK
33180	Middlesborough, KY             	µSA	21013: Bell County, KY
33220	Midland, MI                    	µSA	26111: Midland County, MI
33300	Milledgeville, GA              	µSA	13009: Baldwin County, GA | 13141: Hancock County, GA
33380	Minden, LA                     	µSA	22119: Webster Parish, LA
33420	Mineral Wells, TX              	µSA	48363: Palo Pinto County, TX
33500	Minot, ND                      	µSA	38049: McHenry County, ND | 38075: Renville County, ND | 38101: Ward County, ND
33580	Mitchell, SD                   	µSA	46035: Davison County, SD | 46061: Hanson County, SD
33620	Moberly, MO                    	µSA	29175: Randolph County, MO
33820	Monroe, WI                     	µSA	55045: Green County, WI
33940	Montrose, CO                   	µSA	08085: Montrose County, CO
33980	Morehead City, NC              	µSA	37031: Carteret County, NC
34020	Morgan City, LA                	µSA	22101: St. Mary Parish, LA
34140	Moscow, ID                     	µSA	16057: Latah County, ID
34180	Moses Lake, WA                 	µSA	53025: Grant County, WA
34220	Moultrie, GA                   	µSA	13071: Colquitt County, GA
34260	Mountain Home, AR              	µSA	05005: Baxter County, AR
34300	Mountain Home, ID              	µSA	16039: Elmore County, ID
34340	Mount Airy, NC                 	µSA	37171: Surry County, NC
34380	Mount Pleasant, MI             	µSA	26073: Isabella County, MI
34420	Mount Pleasant, TX             	µSA	48449: Titus County, TX
34460	Mount Sterling, KY             	µSA	21011: Bath County, KY | 21165: Menifee County, KY | 21173: Montgomery County, KY
34500	Mount Vernon, IL               	µSA	17065: Hamilton County, IL | 17081: Jefferson County, IL
34540	Mount Vernon, OH               	µSA	39083: Knox County, OH
34660	Murray, KY                     	µSA	21035: Calloway County, KY
34700	Muscatine, IA                  	µSA	19115: Louisa County, IA | 19139: Muscatine County, IA
34780	Muskogee, OK                   	µSA	40101: Muskogee County, OK
34860	Nacogdoches, TX                	µSA	48347: Nacogdoches County, TX
35020	Natchez, MS-LA                 	µSA	22029: Concordia Parish, LA | 28001: Adams County, MS
35060	Natchitoches, LA               	µSA	22069: Natchitoches Parish, LA
35100	New Bern, NC                   	µSA	37049: Craven County, NC | 37103: Jones County, NC | 37137: Pamlico County, NC
35140	Newberry, SC                   	µSA	45071: Newberry County, SC
35220	New Castle, IN                 	µSA	18065: Henry County, IN
35260	New Castle, PA                 	µSA	42073: Lawrence County, PA
35340	New Iberia, LA                 	µSA	22045: Iberia Parish, LA
35420	New Philadelphia-Dover, OH     	µSA	39157: Tuscarawas County, OH
35460	Newport, TN                    	µSA	47029: Cocke County, TN
35500	Newton, IA                     	µSA	19099: Jasper County, IA
35580	New Ulm, MN                    	µSA	27015: Brown County, MN
35700	Nogales, AZ                    	µSA	04023: Santa Cruz County, AZ
35740	Norfolk, NE                    	µSA	31119: Madison County, NE | 31139: Pierce County, NE | 31167: Stanton County, NE
35820	North Platte, NE               	µSA	31111: Lincoln County, NE | 31113: Logan County, NE | 31117: McPherson County, NE
35860	North Vernon, IN               	µSA	18079: Jennings County, IN
35900	North Wilkesboro, NC           	µSA	37193: Wilkes County, NC
35940	Norwalk, OH                    	µSA	39077: Huron County, OH
36020	Oak Harbor, WA                 	µSA	53029: Island County, WA
36060	Oak Hill, WV                   	µSA	54019: Fayette County, WV
36180	Ocean Pines, MD                	µSA	24047: Worcester County, MD
36300	Ogdensburg-Massena, NY         	µSA	36089: St. Lawrence County, NY
36340	Oil City, PA                   	µSA	42121: Venango County, PA
36380	Okeechobee, FL                 	µSA	12093: Okeechobee County, FL
36460	Olean, NY                      	µSA	36009: Cattaraugus County, NY
36580	Oneonta, NY                    	µSA	36077: Otsego County, NY
36620	Ontario, OR-ID                 	µSA	16075: Payette County, ID | 41045: Malheur County, OR
36660	Opelousas-Eunice, LA           	µSA	22097: St. Landry Parish, LA
36700	Orangeburg, SC                 	µSA	45075: Orangeburg County, SC
36820	Oskaloosa, IA                  	µSA	19123: Mahaska County, IA
36860	Ottawa-Streator, IL            	µSA	17011: Bureau County, IL | 17099: La Salle County, IL | 17155: Putnam County, IL
36900	Ottumwa, IA                    	µSA	19179: Wapello County, IA
36940	Owatonna, MN                   	µSA	27147: Steele County, MN
37020	Owosso, MI                     	µSA	26155: Shiawassee County, MI
37060	Oxford, MS                     	µSA	28071: Lafayette County, MS
37140	Paducah, KY-IL                 	µSA	17127: Massac County, IL | 21007: Ballard County, KY | 21139: Livingston County, KY | 21145: McCracken County, KY
37220	Pahrump, NV                    	µSA	32023: Nye County, NV
37260	Palatka, FL                    	µSA	12107: Putnam County, FL
37300	Palestine, TX                  	µSA	48001: Anderson County, TX
37420	Pampa, TX                      	µSA	48179: Gray County, TX | 48393: Roberts County, TX
37500	Paragould, AR                  	µSA	05055: Greene County, AR
37540	Paris, TN                      	µSA	47079: Henry County, TN
37580	Paris, TX                      	µSA	48277: Lamar County, TX
37660	Parsons, KS                    	µSA	20099: Labette County, KS
37740	Payson, AZ                     	µSA	04007: Gila County, AZ
37780	Pecos, TX                      	µSA	48389: Reeves County, TX
37800	Pella, IA                      	µSA	19125: Marion County, IA
37820	Pendleton-Hermiston, OR        	µSA	41049: Morrow County, OR | 41059: Umatilla County, OR
37940	Peru, IN                       	µSA	18103: Miami County, IN
38020	Phoenix Lake-Cedar Ridge, CA   	µSA	06109: Tuolumne County, CA
38100	Picayune, MS                   	µSA	28109: Pearl River County, MS
38180	Pierre, SD                     	µSA	46065: Hughes County, SD | 46117: Stanley County, SD
38200	Pierre Part, LA                	µSA	22007: Assumption Parish, LA
38260	Pittsburg, KS                  	µSA	20037: Crawford County, KS
38380	Plainview, TX                  	µSA	48189: Hale County, TX
38420	Platteville, WI                	µSA	55043: Grant County, WI
38460	Plattsburgh, NY                	µSA	36019: Clinton County, NY
38500	Plymouth, IN                   	µSA	18099: Marshall County, IN
38580	Point Pleasant, WV-OH          	µSA	39053: Gallia County, OH | 54053: Mason County, WV
38620	Ponca City, OK                 	µSA	40071: Kay County, OK
38700	Pontiac, IL                    	µSA	17105: Livingston County, IL
38740	Poplar Bluff, MO               	µSA	29023: Butler County, MO
38780	Portales, NM                   	µSA	35041: Roosevelt County, NM
38820	Port Angeles, WA               	µSA	53009: Clallam County, WA
39020	Portsmouth, OH                 	µSA	39145: Scioto County, OH
39060	Pottsville, PA                 	µSA	42107: Schuylkill County, PA
39220	Price, UT                      	µSA	49007: Carbon County, UT
39260	Prineville, OR                 	µSA	41013: Crook County, OR
39420	Pullman, WA                    	µSA	53075: Whitman County, WA
39500	Quincy, IL-MO                  	µSA	17001: Adams County, IL | 29111: Lewis County, MO
39700	Raymondville, TX               	µSA	48489: Willacy County, TX
39780	Red Bluff, CA                  	µSA	06103: Tehama County, CA
39860	Red Wing, MN                   	µSA	27049: Goodhue County, MN
39940	Rexburg, ID                    	µSA	16043: Fremont County, ID | 16065: Madison County, ID
39980	Richmond, IN                   	µSA	18177: Wayne County, IN
40080	Richmond-Berea, KY             	µSA	21151: Madison County, KY | 21203: Rockcastle County, KY
40100	Rio Grande City-Roma, TX       	µSA	48427: Starr County, TX
40180	Riverton, WY                   	µSA	56013: Fremont County, WY
40260	Roanoke Rapids, NC             	µSA	37083: Halifax County, NC | 37131: Northampton County, NC
40300	Rochelle, IL                   	µSA	17141: Ogle County, IL
40460	Rockingham, NC                 	µSA	37153: Richmond County, NC
40500	Rockland, ME                   	µSA	23013: Knox County, ME
40540	Rock Springs, WY               	µSA	56037: Sweetwater County, WY
40620	Rolla, MO                      	µSA	29161: Phelps County, MO
40700	Roseburg, OR                   	µSA	41019: Douglas County, OR
40740	Roswell, NM                    	µSA	35005: Chaves County, NM
40760	Ruidoso, NM                    	µSA	35027: Lincoln County, NM
40780	Russellville, AR               	µSA	05115: Pope County, AR | 05149: Yell County, AR
40820	Ruston, LA                     	µSA	22049: Jackson Parish, LA | 22061: Lincoln Parish, LA
40860	Rutland, VT                    	µSA	50021: Rutland County, VT
40940	Safford, AZ                    	µSA	04009: Graham County, AZ | 04011: Greenlee County, AZ
41220	St. Marys, GA                  	µSA	13039: Camden County, GA
41260	St. Marys, PA                  	µSA	42047: Elk County, PA
41460	Salina, KS                     	µSA	20143: Ottawa County, KS | 20169: Saline County, KS
41580	Salisbury, NC                  	µSA	37159: Rowan County, NC
41820	Sanford, NC                    	µSA	37105: Lee County, NC
42180	Santa Isabel, PR               	µSA	72133: Santa Isabel Municipio, PR
42300	Sault Ste. Marie, MI           	µSA	26033: Chippewa County, MI
42380	Sayre, PA                      	µSA	42015: Bradford County, PA
42420	Scottsbluff, NE                	µSA	31007: Banner County, NE | 31157: Scotts Bluff County, NE
42460	Scottsboro, AL                 	µSA	01071: Jackson County, AL
42500	Scottsburg, IN                 	µSA	18143: Scott County, IN
42580	Seaford, DE                    	µSA	10005: Sussex County, DE
42620	Searcy, AR                     	µSA	05145: White County, AR
42700	Sebring, FL                    	µSA	12055: Highlands County, FL
42740	Sedalia, MO                    	µSA	29159: Pettis County, MO
42780	Selinsgrove, PA                	µSA	42109: Snyder County, PA
42820	Selma, AL                      	µSA	01047: Dallas County, AL
42860	Seneca, SC                     	µSA	45073: Oconee County, SC
42900	Seneca Falls, NY               	µSA	36099: Seneca County, NY
42940	Sevierville, TN                	µSA	47155: Sevier County, TN
42980	Seymour, IN                    	µSA	18071: Jackson County, IN
43060	Shawnee, OK                    	µSA	40125: Pottawatomie County, OK
43140	Shelby, NC                     	µSA	37045: Cleveland County, NC
43180	Shelbyville, TN                	µSA	47003: Bedford County, TN
43220	Shelton, WA                    	µSA	53045: Mason County, WA
43260	Sheridan, WY                   	µSA	56033: Sheridan County, WY
43320	Show Low, AZ                   	µSA	04017: Navajo County, AZ
43380	Sidney, OH                     	µSA	39149: Shelby County, OH
43420	Sierra Vista-Douglas, AZ       	µSA	04003: Cochise County, AZ
43460	Sikeston, MO                   	µSA	29201: Scott County, MO
43500	Silver City, NM                	µSA	35017: Grant County, NM
43540	Silverthorne, CO               	µSA	08117: Summit County, CO
43660	Snyder, TX                     	µSA	48415: Scurry County, TX
43700	Somerset, KY                   	µSA	21199: Pulaski County, KY
43740	Somerset, PA                   	µSA	42111: Somerset County, PA
43860	Southern Pines-Pinehurst, NC   	µSA	37125: Moore County, NC
43940	Spearfish, SD                  	µSA	46081: Lawrence County, SD
43980	Spencer, IA                    	µSA	19041: Clay County, IA
44020	Spirit Lake, IA                	µSA	19059: Dickinson County, IA
44260	Starkville, MS                 	µSA	28105: Oktibbeha County, MS
44340	Statesboro, GA                 	µSA	13031: Bulloch County, GA
44380	Statesville-Mooresville, NC    	µSA	37097: Iredell County, NC
44420	Staunton-Waynesboro, VA        	µSA	51015: Augusta County, VA | 51790: Staunton city, VA | 51820: Waynesboro city, VA
44500	Stephenville, TX               	µSA	48143: Erath County, TX
44540	Sterling, CO                   	µSA	08075: Logan County, CO
44580	Sterling, IL                   	µSA	17195: Whiteside County, IL
44620	Stevens Point, WI              	µSA	55097: Portage County, WI
44660	Stillwater, OK                 	µSA	40119: Payne County, OK
44740	Storm Lake, IA                 	µSA	19021: Buena Vista County, IA
44780	Sturgis, MI                    	µSA	26149: St. Joseph County, MI
44860	Sulphur Springs, TX            	µSA	48223: Hopkins County, TX
44900	Summerville, GA                	µSA	13055: Chattooga County, GA
44980	Sunbury, PA                    	µSA	42097: Northumberland County, PA
45000	Susanville, CA                 	µSA	06035: Lassen County, CA
45020	Sweetwater, TX                 	µSA	48353: Nolan County, TX
45140	Tahlequah, OK                  	µSA	40021: Cherokee County, OK
45180	Talladega-Sylacauga, AL        	µSA	01121: Talladega County, AL
45260	Tallulah, LA                   	µSA	22065: Madison Parish, LA
45340	Taos, NM                       	µSA	35055: Taos County, NM
45380	Taylorville, IL                	µSA	17021: Christian County, IL
45520	The Dalles, OR                 	µSA	41065: Wasco County, OR
45540	The Villages, FL               	µSA	12119: Sumter County, FL
45580	Thomaston, GA                  	µSA	13293: Upson County, GA
45620	Thomasville, GA                	µSA	13275: Thomas County, GA
45640	Thomasville-Lexington, NC      	µSA	37057: Davidson County, NC
45660	Tiffin, OH                     	µSA	39147: Seneca County, OH
45700	Tifton, GA                     	µSA	13277: Tift County, GA
45740	Toccoa, GA                     	µSA	13257: Stephens County, GA
45860	Torrington, CT                 	µSA	09005: Litchfield County, CT
45900	Traverse City, MI              	µSA	26019: Benzie County, MI | 26055: Grand Traverse County, MI | 26079: Kalkaska County, MI | 26089: Leelanau County, MI
45980	Troy, AL                       	µSA	01109: Pike County, AL
46020	Truckee-Grass Valley, CA       	µSA	06057: Nevada County, CA
46100	Tullahoma, TN                  	µSA	47031: Coffee County, TN | 47051: Franklin County, TN | 47127: Moore County, TN
46180	Tupelo, MS                     	µSA	28057: Itawamba County, MS | 28081: Lee County, MS | 28115: Pontotoc County, MS
46260	Tuskegee, AL                   	µSA	01087: Macon County, AL
46300	Twin Falls, ID                 	µSA	16053: Jerome County, ID | 16083: Twin Falls County, ID
46380	Ukiah, CA                      	µSA	06045: Mendocino County, CA
46420	Union, SC                      	µSA	45087: Union County, SC
46460	Union City, TN-KY              	µSA	21075: Fulton County, KY | 47131: Obion County, TN
46500	Urbana, OH                     	µSA	39021: Champaign County, OH
46580	Utuado, PR                     	µSA	72141: Utuado Municipio, PR
46620	Uvalde, TX                     	µSA	48463: Uvalde County, TX
46740	Valley, AL                     	µSA	01017: Chambers County, AL
46780	Van Wert, OH                   	µSA	39161: Van Wert County, OH
46820	Vermillion, SD                 	µSA	46027: Clay County, SD
46860	Vernal, UT                     	µSA	49047: Uintah County, UT
46900	Vernon, TX                     	µSA	48487: Wilbarger County, TX
46980	Vicksburg, MS                  	µSA	28149: Warren County, MS
47080	Vidalia, GA                    	µSA	13209: Montgomery County, GA | 13279: Toombs County, GA
47180	Vincennes, IN                  	µSA	18083: Knox County, IN
47340	Wabash, IN                     	µSA	18169: Wabash County, IN
