parkID	NAME	Year	Capacity	Surface	Area_Fair	Cover	LF_Dim	SLF_Dim	LFA_Dim	LC_Dim	LCC_Dim	CF_Dim	RCC_Dim	RC_Dim	RFA_Dim	SRF_Dim	RF_Dim	Backstop	Foul	LF_W	LC_W	CF_W	RC_W	RF_W	Comments
ANA01	Angel Stadium of Anaheim	2004	45050	N	110	O	330	371	381	387		400		375	365	363	330	60	M	8	8	8	8	18	
ARL02	Ameriquest Field	2004	49115	N	113	O	332	354	390	397	404	400	407	388	381	349	326	60	S	14	8	8	8	8	
ATL02	Turner Field	2004	50091	N	115	O	335			380		401		385			330	60	L	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	2004	48190	N	106	O	333			364	410	400	386	373			318	57	M	7	7	7	7	25	
BOS07	Fenway Park	2004	36298	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	2004	39241	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	US Cellular Field	2004	41000	N	110	O	330	352		377		400		372		352	335	60	M	8	8	8	8	8	
CIN09	Great American Ballpark	2004	42053	N		O	328		379			404			370		325	51	S	12	12	8	8	8	
CLE08	Jacobs Field	2004	43389	N	106	O	325			370	410	405		375			325	65	S	19	19	9	9	14	
DEN02	Coors Field	2004	50449	N	117	O	347			390	420	415	424	375		358	350	50	M	8	8	8	8	14	
DET05	Comerica Park	2004	40120	N		O	345		370	398		420		403	356		330	52	S	7	9	8	12	8	
HOU03	Minute Maid Park	2004	42180	N		R	315		362	390		435	436	397	373		326	49	S	21	25	9	9	7	
KAN06	Kauffman Stadium	2004	40793	N		O	330		385			410			385		330	50	S	8	8	8	8	8	Outfield Fence moved back 10 ft
LOS03	Dodger Stadium	2004	56000	N	113	O	330		370	385		400		385	370		330	57	M	4	8	8	8	4	
MIA01	Pro Player Stadium	2004	36331	N	115	O	330		385		434	404		385			345	60	L	8	33	8	8	8	
MIL06	Miller Park	2004	41900	N		R	342	363	374	382		400		383	374	355	345	56	S	8	8	8	8	6	
MIN03	Hubert H. Humphrey Metrodome	2004	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MON02	Stade Olympique	2004	46500	A		D	325			375		404		375			325	53	M	10		10		10	
NYC16	Yankee Stadium	2004	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	2004	57293	N	113	O	338			378		410		378			338	48	S	8	8	8	8	8	
OAK01	Network Associates Coliseum	2004	43662	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	15	8	15	8	
PHI13	Citizens Bank Park	2004	43500	N		O	329		356	380	409	401	398	381	357		330	50	M	8	8	6	13	13	
PHO01	Bank One Ballpark	2004	49033	N	113	R	330		376		413	407	413		376		334	55	S	8	8	25	8	8	
PIT08	PNC Park	2004	38496	N		O	325	362		389	410	399		375		350	320	51	S	6	10	10	10	21	
SAN02	PetCo Park	2004	46000	N		O	336	357	377	402		396		411	394	376	322	45	S	8	8	8	10	8	
SEA03	Safeco Field	2004	47772	N		R	331	357	373	388		405		385	357	340	326	55	M	8	8	8	8	8	
SFO03	SBC Park	2004	41503	N		O	339		364	378	404	399	421		365		309	48	M	8	11	8	25	25	
SJU01	Estadio Hiram Bithorn	2004	18000	N		O	318		375	388		404		386	375		318		L	10		10		10	
STL09	Busch Stadium II	2004	49738	N	110	O	330			372		402		372			330	64	L	8		8		8	
STP01	Tropicana Field	2004	43772	A	105	D	315		360		410	404	404		360		322	50	S	11	11	9	11	11	
TOK01	Tokyo Dome	2004	55000	A		D	318			360		400		360			318			13		13		13	
TOR02	SkyDome	2004	50516	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Edison International Field of Anaheim	2003	45050	N	110	O	330	371	381	387		400		375	365	363	330	60	M	8	8	8	8	18	
ARL02	The Ballpark in Arlington	2003	49115	N	113	O	332	354	390	397	404	400	407	388	381	349	326	60	S	14	8	8	8	8	
ATL02	Turner Field	2003	50091	N	115	O	335			380		401		385			330	60	L	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	2003	48190	N	106	O	333			364	410	400	386	373			318	57	M	7	7	7	7	25	
BOS07	Fenway Park	2003	33993	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	2003	39241	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	US Cellular Field	2003	47098	N	110	O	330	352		377		400		372		352	335	60	M	8	8	8	8	8	
CIN09	Great American Ballpark	2003	42053	N		O	328		379			404			370		325	51	S	12	12	8	8	8	
CLE08	Jacobs Field	2003	43389	N	106	O	325			370	410	405		375			325	65	S	19	19	9	9	14	
DEN02	Coors Field	2003	50449	N	117	O	347			390	420	415	424	375		358	350	50	M	8	8	8	8	14	
DET05	Comerica Park	2003	40120	N		O	345		370	398		420		403	356		330	52	S	7	9	8	12	8	
HOU03	Minute Maid Park	2003	42180	N		R	315		362	390		435	436	397	373		326	49	S	21	25	9	9	7	
KAN06	Kauffman Stadium	2003	40793	N		O	330		375			400			375		330	50	S	9	9	9	9	9	
LOS03	Dodger Stadium	2003	56000	N	113	O	330		370	385		400		385	370		330	57	M	4	8	8	8	4	
MIA01	Pro Player Stadium	2003	36331	N	115	O	330		385		434	404		385			345	60	L	8	33	8	8	8	
MIL06	Miller Park	2003	41900	N		R	342	363	374	382		400		383	374	355	345	56	S	8	8	8	8	6	
MIN03	Hubert H. Humphrey Metrodome	2003	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MON02	Stade Olympique	2003	46500	A		D	325			375		404		375			325	53	M	10		10		10	
NYC16	Yankee Stadium	2003	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	2003	57293	N	113	O	338			378		410		378			338	48	S	8	8	8	8	8	
OAK01	Network Associates Coliseum	2003	43662	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	15	8	15	8	
PHI12	Veterans Stadium	2003	62409	A	112	O	330			371		408		371			330	60	L	12		12		12	
PHO01	Bank One Ballpark	2003	49033	N	113	R	330		376		413	407	413		376		334	55	S	8	8	25	8	8	
PIT08	PNC Park	2003	38365	N		O	325	362		389	410	399		375		350	320	51	S	6	10	10	10	21	
SAN01	Qualcomm Stadium	2003	66307	N	110	O	327			370		405		370			330	75	L	8		8		8	
SEA03	Safeco Field	2003	47772	N		R	331	357	373	388		405		385	357	340	326	55	M	8	8	8	8	8	
SFO03	Pac Bell Park	2003	41503	N		O	339		364	378	404	399	421		365		309	48	M	8	11	8	25	25	
SJU01	Estadio Hiram Bithorn	2003	18000	A		O	315		341	364		399		361	339		313		L	10		10		10	
STL09	Busch Stadium II	2003	49738	N	110	O	330			372		402		372			330	64	L	8		8		8	
STP01	Tropicana Field	2003	43772	A	105	D	315		360		410	404	404		360		322	50	S	11	11	9	11	11	
TOR02	SkyDome	2003	50516	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Edison International Field of Anaheim	2002	45050	N	110	O	330	371	381	387		400		375	365	363	330	60	M	8	8	8	8	18	
ARL02	The Ballpark in Arlington	2002	49166	N	113	O	332	354	390	397	404	400	407	388	381	349	326	60	S	14	8	8	8	8	
ATL02	Turner Field	2002	50091	N	115	O	335			380		401		385			330	53	M	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	2002	48079	N	106	O	333			364	410	400	386	373			318	57	M	7	7	7	7	25	Home plate back to almost original position
BOS07	Fenway Park	2002	33993	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	2002	39600	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	Comiskey Park II	2002	45936	N	110	O	330	352		377		400		372		352	335	60	M	8	8	8	8	8	
CIN08	Cinergy Field	2002	39000	N	112	O	325			370		393		373			325	41	S	14		40		14	
CLE08	Jacobs Field	2002	43863	N	106	O	325			370	410	405		375			325	59	S	19	19	8	8	14	
DEN02	Coors Field	2002	50200	N	117	O	347			390	420	415	424	375		358	350	56	M	8	8	8	8	17	
DET05	Comerica Park	2002	40120	N		O	345		395	418		420		403	356		330	52	S	8	8	8	11	8	
HOU03	Astros Field	2002	42180	N		R	315		362	390		435	436	397	373		326	49	S	21	25	9	9	7	
KAN06	Kauffman Stadium	2002	40613	N		O	330		375			400			375		330	50	S	9	9	9	9	9	
LOS03	Dodger Stadium	2002	56000	N	113	O	330		370	385		400		385	370		330	57	M	4	8	8	8	4	
MIA01	Pro Player Stadium	2002	36331	N	115	O	330		385		434	404		385			345	58	L	8	33	8	8	8	
MIL06	Miller Park	2002	42885	N		R	342	363	374	382		400		383	374	355	345	56	S	8	8	8	8	6	
MIN03	Hubert H. Humphrey Metrodome	2002	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MON02	Stade Olympique	2002	46500	A		D	325			375		404		375			325	53	M	10		10		10	
NYC16	Yankee Stadium	2002	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	2002	56521	N	113	O	338			378		410		378			338	80	M	8	8	8	8	8	
OAK01	Network Associates Coliseum	2002	43662	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	18	8	18	8	
PHI12	Veterans Stadium	2002	62409	A	112	O	330			371		408		371			330	60	L	12		12		12	
PHO01	Bank One Ballpark	2002	49033	N	113	R	330		376		413	407	413		376		334	55	S	8	8	25	8	8	
PIT08	PNC Park	2002	38365	N		O	325	362		386	410	399		375		350	320	52	S	6	10	10	10	21	
SAN01	Qualcomm Stadium	2002	66307	N	110	O	327			370		405		370			330	75	L	8		8		8	
SEA03	Safeco Field	2002	46621	N		R	331	357		390		405		387	357	340	326	55	M	8	8	8	8	8	
SFO03	Pac Bell Park	2002	40930	N		O	339		364	378	404	399	421		365		309	48	M	8	11	8	25	25	
STL09	Busch Stadium II	2002	49738	N	110	O	330			372		402		372			330	64	L	8		8		8	
STP01	Tropicana Field	2002	45000	A	105	D	315		360		410	404	404		360		322	50	S	11	11	9	11	11	
TOR02	SkyDome	2002	45100	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Edison International Field of Anaheim	2001	45050	N	110	O	330	371	381	387		400		375	365	363	330	60	M	8	8	8	8	18	
ARL02	The Ballpark in Arlington	2001	49166	N	113	O	332	354	390	397	404	400	407	388	381	349	326	60	S	14	8	8	8	8	
ATL02	Turner Field	2001	50091	N	115	O	335			380		401		385			330	53	M	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	2001	48079	N	106	O	340			376	417	407	386	393			325	50	M	7	7	7	7	25	Home plate moved back 7 ft.
BOS07	Fenway Park	2001	33993	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	2001	39600	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	Comiskey Park II	2001	45936	N	110	O	330	352		377		400		372		352	335	60	M	8	8	8	8	8	
CIN08	Cinergy Field	2001	39000	N	112	O	325			370		393		373			325	41	S	14		40		14	Capacity reduced due to construction of new park.
CLE08	Jacobs Field	2001	43863	N	106	O	325			370	410	405		375			325	59	S	19	19	8	8	14	
DEN02	Coors Field	2001	50200	N	117	O	347			390	420	415	424	375		358	350	56	M	8	8	8	8	17	
DET05	Comerica Park	2001	40120	N		O	345		395	418		420		403	356		330	52	S	8	8	8	11	8	
HOU03	Enron Field	2001	42180	N		R	315		362	390		435	436	397	373		326	49	S	21	25	9	9	7	
KAN06	Kauffman Stadium	2001	40613	N		O	330		375			400			375		330	50	S	8	9	9	9	8	
LOS03	Dodger Stadium	2001	56000	N	113	O	330		370	385		400		385	370		330	57	M	4	8	8	8	4	
MIA01	Pro Player Stadium	2001	36331	N	115	O	330		385		434	404		385			345	58	L	8	33	8	8	8	
MIL06	Miller Park	2001	42885	N		R	344	363	371	382		400		383	378	355	355	56	S	8	8	8	8	6	
MIN03	Hubert H. Humphrey Metrodome	2001	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MON02	Stade Olympique	2001	46500	A		D	325			375		404		375			325	53	M	10		10		10	
NYC16	Yankee Stadium	2001	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	2001	56521	N	113	O	338			378		410		378			338	80	M	8	8	8	8	8	
OAK01	Network Associates Coliseum	2001	43662	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	18	8	18	8	
PHI12	Veterans Stadium	2001	62409	A	112	O	330			371		408		371			330	60	L	12		12		12	
PHO01	Bank One Ballpark	2001	49033	N	113	R	330		376		413	407	413		376		334	55	S	8	8	25	8	8	
PIT08	PNC Park	2001	38365	N		O	325	362		386	410	399		375		350	320	52	S	6	10	10	10	21	
SAN01	Qualcomm Stadium	2001	56133	N	110	O	327			370		405		370			327	75	L	8		8		8	
SEA03	Safeco Field	2001	46621	N		R	331	357		390		405		387	357	340	326	55	M	8	8	8	8	8	
SFO03	Pac Bell Park	2001	40930	N		O	339		364	378	404	399	421		365		309	48	M	8	11	8	25	25	
SJU01	Estadio Hiram Bithorn	2001	18000	A		O	315		341	364		399		361	339		313		L	10		10		10	
STL09	Busch Stadium II	2001	49676	N	110	O	330			372		402		372			330	64	L	8		8		8	
STP01	Tropicana Field	2001	45000	A	105	D	315		360		410	404	404		360		322	50	S	11	11	9	11	11	
TOR02	SkyDome	2001	45100	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Edison International Field of Anaheim	2000	45050	N	110	O	330	371	381	387		400		375	365	363	330	60	M	8	8	8	8	18	
ARL02	The Ballpark in Arlington	2000	49166	N	113	O	332	354	390	397	404	400	403	388	381	349	326	60	S	14	8	8	8	8	
ATL02	Turner Field	2000	50528	N	115	O	335			380		401		390			330	53	M	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	2000	48079	N	106	O	333			364	410	400	386	373			318	58	M	7	7	7	7	25	
BOS07	Fenway Park	2000	34218	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	2000	39600	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	Comiskey Park II	2000	44321	N	110	O	347	359		375		400		375		356	347	60	M	8	8	8	8	8	
CIN08	Cinergy Field	2000	52953	A	112	O	330			375		404		375			330	51	S	8		8		8	
CLE08	Jacobs Field	2000	43863	N	106	O	325			368	410	405		375			325	59	S	19	19	8	8	14	
DEN02	Coors Field	2000	50200	N	117	O	347			390	420	415	424	375		358	350	56	M	8	8	8	8	17	
DET05	Comerica Park	2000	40120	N		O	345		398	418		420		403	356		330	52	S	8	8	8	11	8	
HOU03	Enron Field	2000	42180	N		R	315		362	390		435	436	397	373		326	49	S	21	10	9	9	7	
KAN06	Kauffman Stadium	2000	40613	N		O	320		375			400			375		320	50	S	9	9	9	9	8	
LOS03	Dodger Stadium	2000	56000	N	113	O	330		370	385		400		385	370		330	57	M	4	8	8	8	4	
MIA01	Pro Player Stadium	2000	42531	N	115	O	330		385		434	404		385			345	58	L	8	33	8	8	8	
MIL05	Milwaukee County Stadium	2000	43340	N	107	O	315			362		402		362			315	60	L	10		10		10	
MIN03	Hubert H. Humphrey Metrodome	2000	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MON02	Stade Olympique	2000	46500	A		D	325			375		404		375			325	53	M	10		10		10	
NYC16	Yankee Stadium	2000	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	2000	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	Network Associates Coliseum	2000	45177	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	18	8	18	8	
PHI12	Veterans Stadium	2000	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PHO01	Bank One Ballpark	2000	48700	N	113	R	330		376		413	407	413		376		334	55	S	8	8	25	8	8	
PIT07	Three Rivers Stadium	2000	47687	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	Qualcomm Stadium	2000	56133	N	110	O	327			370		405		370			330	75	L	8		8		8	
SEA03	Safeco Field	2000	46621	N		R	331	357		390		405		387	357	340	326	55	M	8	8	8	8	8	
SFO03	Pac Bell Park	2000	40930	N		O	339		364	378	404	399	421		365		309	48	M	8	11	8	25	25	
STL09	Busch Stadium II	2000	49779	N	110	O	330			372		402		372			330	64	L	8		8		8	
STP01	Tropicana Field	2000	45000	A	105	D	315		360		410	404	404		360		322	50	S	11	11	9	11	11	
TOK01	Tokyo Dome	2000	55000	A		D	318			360		400		360			318			13		13		13	
TOR02	SkyDome	2000	50516	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Edison International Field of Anaheim	1999	45050	N	110	O	330		376	387		400		375	375		330	60	M	8	8	8	8	18	
ARL02	The Ballpark in Arlington	1999	49166	N	113	O	334	354	388	397	404	400	403	388	381	349	325	60	S	14	8	8	8	8	
ATL02	Turner Field	1999	50528	N	115	O	335			380		401		390			330	53	M	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	1999	48079	N	106	O	333			364	410	400	386	373			318	58	M	7	7	7	7	25	
BOS07	Fenway Park	1999	34218	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	1999	39600	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	Comiskey Park II	1999	44321	N	110	O	347	359		375		400		375		356	347	60	M	8	8	8	8	8	
CIN08	Cinergy Field	1999	52953	A	112	O	330			375		404		375			330	51	S	8		8		8	
CLE08	Jacobs Field	1999	43863	N	106	O	325			368	410	405		375			325	59	S	19	19	8	8	14	
DEN02	Coors Field	1999	50200	N	117	O	347			390	420	415	424	375		358	350	56	M	8	8	8	8	14	
DET04	Tiger Stadium	1999	46945	N	113	O	340			365		440		375			325	66	S	9		9		9	
HOU02	Astrodome	1999	54313	A	109	D	325			375		400		375			325	52	L	10		10		10	
KAN06	Kauffman Stadium	1999	40613	N		O	320		375			400			375		320	50	S	9	9	9	9	8	
LOS03	Dodger Stadium	1999	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIA01	Pro Player Stadium	1999	42531	N	115	O	330		385		434	404		385			345	58	L	8	33	8	8	8	
MIL05	Milwaukee County Stadium	1999	43340	N	107	O	315			362		402		362			315	60	L	10		10		10	
MIN03	Hubert H. Humphrey Metrodome	1999	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MNT01	Estadio de Beisbol Monterrey	1999	27000	N		O	325			405							325								
MON02	Stade Olympique	1999	46500	A		D	325			375		404		375			325	53	M	10		10		10	
NYC16	Yankee Stadium	1999	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1999	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	Network Associates Coliseum	1999	45177	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	18	8	18	8	
PHI12	Veterans Stadium	1999	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PHO01	Bank One Ballpark	1999	48700	N	113	R	330		376		413	407	413		376		334	55	S	8	8	25	8	8	
PIT07	Three Rivers Stadium	1999	47952	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	Qualcomm Stadium	1999	67544	N	110	O	327			370		405		370			330	75	L	8		8		8	
SEA02	Kingdome	1999	59438	A		D	331			375		410		375			312			12		12		12	
SEA03	Safeco Field	1999	46621	N		R	331	357		390		405		386	357	340	326	55	M	8	8	8	8	8	
SFO02	3Com Park at Candlestick Point	1999	57546	N	105	O	335			365		400		365			328	66	L	8		9		9	
STL09	Busch Stadium II	1999	49779	N	110	O	330			372		402		372			330	64	L	8		8		8	
STP01	Tropicana Field	1999	45000	A	105	D	315		360		410	404	404		360		322	50	S	11	11	9	11	11	
TOR02	SkyDome	1999	50516	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Edison International Field of Anaheim	1998	45050	N	110	O	330		376	396		408		375	375		330	60	M	8	8	8	8	18	First year of major renovation.
ARL02	The Ballpark in Arlington	1998	49166	N	113	O	334	354	388	397	404	400	403	388	381	349	325	60	S	14	8	8	8	8	
ATL02	Turner Field	1998	50528	N	115	O	335			380		401		390			330	53	M	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	1998	48079	N	106	O	333			364	410	400	386	373			318	58	M	7	7	7	7	25	
BOS07	Fenway Park	1998	34218	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	1998	39600	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	Comiskey Park II	1998	44321	N	110	O	347	359		375		400		375		356	347	60	M	8	8	8	8	8	
CIN08	Cinergy Field	1998	52953	A	112	O	330			375		404		375			330	51	S	8		8		8	
CLE08	Jacobs Field	1998	43863	N	106	O	325			368	410	405		375			325	59	S	19	19	8	8	14	
DEN02	Coors Field	1998	50200	N	117	O	347			390	420	415	424	375		358	350	56	M	8	8	8	8	14	
DET04	Tiger Stadium	1998	52806	N	113	O	340			365		440		375			325	66	S	9		9		9	
HOU02	Astrodome	1998	54816	A	109	D	330			370		400		370			330	52	L	10		10		10	
KAN06	Kauffman Stadium	1998	40613	N		O	320		375			400			375		320	60	S	9	9	9	9	8	
LOS03	Dodger Stadium	1998	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIA01	Pro Player Stadium	1998	41855	N	115	O	330		385		434	404		385			345	58	L	8	33	8	8	8	
MIL05	Milwaukee County Stadium	1998	43340	N	107	O	315			362		402		362			315	60	L	10		10		10	
MIN03	Hubert H. Humphrey Metrodome	1998	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MON02	Stade Olympique	1998	46500	A		D	325			375		404		375			325	53	M	10		10		10	Dome Removed.
NYC16	Yankee Stadium	1998	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1998	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	UMAX Coliseum	1998	45177	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	18	8	18	8	
PHI12	Veterans Stadium	1998	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PHO01	Bank One Ballpark	1998	48700	N	113	R	330		374		413	407	413		374		334	55	S	8	8	25	8	8	
PIT07	Three Rivers Stadium	1998	47952	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	Qualcomm Stadium	1998	67544	N	110	O	327			370		405		370			330	75	L	8		8		8	
SEA02	Kingdome	1998	59438	A		D	331			375		410		375			312			12		12		12	
SFO02	3Com Park at Candlestick Point	1998	57546	N	105	O	335			365		400		365			328	66	L	8		9		9	
STL09	Busch Stadium II	1998	49779	N	110	O	330			372		402		372			330	64	L	8		8		8	
STP01	Tropicana Field	1998	45000	A	105	D	315		360		415	407	409		360		322	50	S	10	10	10	10	10	
TOR02	SkyDome	1998	50516	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Edison International Field of Anaheim	1997	33851	N	110	O	333		370	386		404		372	364		333	60	M	8	8	8	8	10	Major Renovation completed after season.
ARL02	The Ballpark in Arlington	1997	49166	N	113	O	334	354	388	397	404	400	403	388	381	349	325	60	S	14	8	8	8	8	
ATL02	Turner Field	1997	50528	N	115	O	335			380		401		390			330	53	M	8	8	8	8	8	
BAL12	Oriole Park at Camden Yards	1997	48079	N	106	O	333			364	410	400	386	373			318	58	M	7	7	7	7	25	
BOS07	Fenway Park	1997	34218	N	99	O	305			379	388	390	420	383	380		302	60	S	37	18	9	5	3	
CHI11	Wrigley Field	1997	39600	N	108	O	355	357		363		400		381		363	353	61	S	16	11	11	11	16	
CHI12	Comiskey Park II	1997	44321	N	110	O	347	359		375		400		375		356	347	60	M	8	8	8	8	8	
CIN08	Cinergy Field	1997	52953	A	112	O	330			375		404		375			330	51	S	8		8		8	
CLE08	Jacobs Field	1997	43863	N	106	O	325			368	410	405		375			325	59	S	19	19	8	8	14	
DEN02	Coors Field	1997	50200	N	117	O	347			390	420	415	424	375		358	350	56	M	8	8	8	8	14	
DET04	Tiger Stadium	1997	52806	N	113	O	340			365		440		375			325	66	S	9		9		9	
HON01	Aloha Stadium	1997	50000	A		O																			
HOU02	Astrodome	1997	54816	A	109	D	330			370		400		370			330	52	L	10		10		10	
KAN06	Kauffman Stadium	1997	40613	N		O	320		375			400			375		320	60	S	9	9	9	9	8	
LOS03	Dodger Stadium	1997	56000	N	113	O	330		370	385		400		385	370		330	75	L	4	8	8	8	4	
MIA01	Pro Player Stadium	1997	41855	N	115	O	330		385		434	404		385			345	58	L	8	33	8	8	8	
MIL05	Milwaukee County Stadium	1997	53192	N	107	O	315			362		402		362			315	60	L	10		10		10	
MIN03	Hubert H. Humphrey Metrodome	1997	48678	A		D	343		384	394		408		376	367		327	60	S	7	7	7	23	23	
MON02	Stade Olympique	1997	46500	A		D	325			375		404		375			325	65	L	12		12		12	
NYC16	Yankee Stadium	1997	57545	N	113	O	318			392	399	408		385		353	314	84	M	8	7	7	9	10	
NYC17	Shea Stadium	1997	56000	N	113	O	338			371		410		371			338	80	L	8	8	8	8	8	
OAK01	UMAX Coliseum	1997	45177	N	108	O	330	367	362	388		400		388	362	367	330	60	L	8	18	8	18	8	
PHI12	Veterans Stadium	1997	62382	A	112	O	330			371		408		371			330	60	L	12		12		12	
PIT07	Three Rivers Stadium	1997	47952	A	112	O	335			375		400		375			335	60	L	10		10		10	
SAN01	Qualcomm Stadium	1997	67544	N	110	O	327			370		405		370			330	75	L	8		8		8	
SEA02	Kingdome	1997	59438	A		D	331			375		410		375			312			12		12		12	
SFO02	3Com Park at Candlestick Point	1997	57546	N	105	O	335			365		400		365			328	66	L	8		9		9	
STL09	Busch Stadium II	1997	49779	N	110	O	330			372		402		372			330	64	L	8		8		8	
TOR02	SkyDome	1997	50516	A	108	R	328	355	375	390		400		390	375	355	328	60	M	10	10	10	10	10	
ANA01	Anaheim Stadium	1996	64573	N	110	O	333		370	386		404		372	364		333	60	M	8	8	8	8	10	
ARL02	The Ballpark in Arlington	1996	48100	N	113	O	334	354	388	397	404	400	403	388	381	349	325	60	S	14	8	8	8	8	
ATL01	Atlanta-Fulton County Stadium	1996	52900	N		O	330			385		402		385			330			10		10		10	
