Pale Sky                   	6e7783	110 119 131
Cafe Royale                	6f440c	111  68  12
Flint                      	6f6a61	111 106  97
Highland                   	6f8e63	111 142  99
Limeade                    	6f9d02	111 157   2
Downy                      	6fd0c5	111 208 197
Persian Plum               	701c1c	112  28  28
Sepia                      	704214	112  66  20
Antique Bronze             	704a07	112  74   7
Ferra                      	704f50	112  79  80
Coffee                     	706555	112 101  85
Slate Gray                 	708090	112 128 144
Cedar Wood Finish          	711a00	113  26   0
Metallic Copper            	71291d	113  41  29
Affair                     	714693	113  70 147
Studio                     	714ab2	113  74 178
Tobacco Brown              	715d47	113  93  71
Yellow Metal               	716338	113  99  56
Peat                       	716b56	113 107  86
Olivetone                  	716e10	113 110  16
Storm Gray                 	717486	113 116 134
Sirocco                    	718080	113 128 128
Aquamarine Blue            	71d9e2	113 217 226
Venetian Red               	72010f	114   1  15
Old Copper                 	724a2f	114  74  47
Go Ben                     	726d4e	114 109  78
Raven                      	727b89	114 123 137
Seance                     	731e8f	115  30 143
Raw Umber                  	734a12	115  74  18
Kimberly                   	736c9f	115 108 159
Crocodile                  	736d58	115 109  88
Crete                      	737829	115 120  41
Xanadu                     	738678	115 134 120
Spicy Mustard              	74640d	116 100  13
Limed Ash                  	747d63	116 125  99
Rolling Stone              	747d83	116 125 131
Blue Smoke                 	748881	116 136 129
Laurel                     	749378	116 147 120
Mantis                     	74c365	116 195 101
Russett                    	755a57	117  90  87
Deluge                     	7563a8	117  99 168
Cosmic                     	76395d	118  57  93
Blue Marguerite            	7666c6	118 102 198
Lima                       	76bd17	118 189  23
Sky Blue                   	76d7ea	118 215 234
Dark Burgundy              	770f05	119  15   5
Crown of Thorns            	771f1f	119  31  31
Walnut                     	773f1a	119  63  26
Pablo                      	776f61	119 111  97
Pacifika                   	778120	119 129  32
Oxley                      	779e86	119 158 134
Pastel Green               	77dd77	119 221 119
Japanese Maple             	780109	120   1   9
Mocha                      	782d19	120  45  25
Peanut                     	782f16	120  47  22
Camouflage Green           	78866b	120 134 107
Wasabi                     	788a25	120 138  37
Ship Cove                  	788bba	120 139 186
Sea Nymph                  	78a39c	120 163 156
Roman Coffee               	795d4c	121  93  76
Old Lavender               	796878	121 104 120
Rum                        	796989	121 105 137
Fedora                     	796a78	121 106 120
Sandstone                  	796d62	121 109  98
Spray                      	79deec	121 222 236
Siren                      	7a013a	122   1  58
Fuchsia Blue               	7a58c1	122  88 193
Boulder                    	7a7a7a	122 122 122
Wild Blue Yonder           	7a89b8	122 137 184
De York                    	7ac488	122 196 136
Red Beech                  	7b3801	123  56   1
Cinnamon                   	7b3f00	123  63   0
Yukon Gold                 	7b6608	123 102   8
Tapa                       	7b7874	123 120 116
Waterloo                   	7b7c94	123 124 148
Flax Smoke                 	7b8265	123 130 101
Amulet                     	7b9f80	123 159 128
Asparagus                  	7ba05b	123 160  91
Kenyan Copper              	7c1c05	124  28   5
Pesto                      	7c7631	124 118  49
Topaz                      	7c778a	124 119 138
Concord                    	7c7b7a	124 123 122
Jumbo                      	7c7b82	124 123 130
Trendy Green               	7c881a	124 136  26
Gumbo                      	7ca1a6	124 161 166
Acapulco                   	7cb0a1	124 176 161
Neptune                    	7cb7bb	124 183 187
Pueblo                     	7d2c14	125  44  20
Bay Leaf                   	7da98d	125 169 141
Malibu                     	7dc8f7	125 200 247
Bermuda                    	7dd8c6	125 216 198
Copper Canyon              	7e3a15	126  58  21
Claret                     	7f1734	127  23  52
Peru Tan                   	7f3a02	127  58   2
Falcon                     	7f626d	127  98 109
